Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,16,0.783975,1,0.001569,0.001122,0.458579,0.000060
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,16,0.783975,1,0.000214,0.000201,0.455791,0.000062
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,16,0.783975,1,0.000290,0.000297,0.461066,0.000062
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,64,0.040924,1,0.000182,0.000273,0.421917,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,64,0.040924,1,0.000289,0.000366,0.402260,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,64,0.040924,1,0.000301,0.000383,0.396921,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,25,0.567554,1,0.000315,0.000313,0.453311,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,25,0.567554,1,0.000245,0.000253,0.446934,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,25,0.567554,1,0.000295,0.000322,0.472173,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,26,0.548814,1,0.000259,0.000251,0.399412,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,26,0.548814,1,0.000234,0.000295,0.388362,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,26,0.548814,1,0.000293,0.000257,0.420318,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,60,0.040928,1,0.000214,0.000325,0.409075,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,60,0.040928,1,0.000203,0.000289,0.387699,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,60,0.040928,1,0.000200,0.000283,0.389421,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,94,0.000040,0,0.000262,0.000446,0.298001,0.000063
Mar-02-08:54PM, OPTIMAL,HPSD,ENTRY,16,1,94,0.000040,0,0.000214,0.000344,0.319172,0.000063
